epoch,train_loss,valid_loss
1,0.7269,0.6835
2,0.5616,0.6683
3,0.5510,0.6613
4,0.5450,0.6679
5,0.5386,0.6598
6,0.5389,0.6610
7,0.5358,0.6620
8,0.5424,0.6643
9,0.5371,0.6568
10,0.5370,0.6557
11,0.5392,0.6536
12,0.5363,0.6559
13,0.5351,0.6544
14,0.5381,0.6590
15,0.5329,0.6530
16,0.5330,0.6531
17,0.5345,0.6551
18,0.5337,0.6584
19,0.5304,0.6607
20,0.5358,0.6573
21,0.5353,0.6516
22,0.5317,0.6552
23,0.5312,0.6595
24,0.5343,0.6543
25,0.5313,0.6519
26,0.5337,0.6538
27,0.5306,0.6545
28,0.5305,0.6564
29,0.5317,0.6530
30,0.5342,0.6517
31,0.5296,0.6508
32,0.5307,0.6532
33,0.5341,0.6551
34,0.5279,0.6563
35,0.5303,0.6503
36,0.5269,0.6514
37,0.5312,0.6593
38,0.5302,0.6577
39,0.5298,0.6552
40,0.5279,0.6536
41,0.5294,0.6535
42,0.5326,0.6505
43,0.5293,0.6506
44,0.5300,0.6519
45,0.5325,0.6552
46,0.5272,0.6488
47,0.5302,0.6530
48,0.5317,0.6564
49,0.5254,0.6527
50,0.5289,0.6536
51,0.5287,0.6575
52,0.5301,0.6526
53,0.5293,0.6599
54,0.5309,0.6483
55,0.5273,0.6520
56,0.5282,0.6485
57,0.5313,0.6530
58,0.5284,0.6603
59,0.5273,0.6552
60,0.5309,0.6501
61,0.5284,0.6563
62,0.5271,0.6493
63,0.5308,0.6507
64,0.5254,0.6618
65,0.5332,0.6516
66,0.5276,0.6574
67,0.5274,0.6507
68,0.5276,0.6525
69,0.5253,0.6512
70,0.5301,0.6533
71,0.5223,0.6508
72,0.5275,0.6572
73,0.5291,0.6557
74,0.5278,0.6520
75,0.5244,0.6485
76,0.5362,0.6586
77,0.5239,0.6568
78,0.5300,0.6502
79,0.5289,0.6557
80,0.5310,0.6559
81,0.5283,0.6493
82,0.5281,0.6600
83,0.5284,0.6564
84,0.5267,0.6523
85,0.5274,0.6550
86,0.5280,0.6552
87,0.5323,0.6532
88,0.5276,0.6521
89,0.5259,0.6573
90,0.5270,0.6524
